/;GFOOT;group;20210202_並行稼働開始;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_12_AEON_POS売上/;AEON売上データ出力;pjob;会計システムにて利用　E:\DataFile\External\StoreSales\RCV\ANPOS001.dat;COM_EXPORT_DATA.bat;501 情報 イオン売上データ出力 D:\GFETL\SQL\GFIF\EXP_DAIEI_URI_ADP.sql E:\DataFile\External\StoreSales\RCV\ANPOS001.dat;D:\GFETL\BAT;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_12_AEON_POS売上/;DataLoad_GFIF.TI_DAIEI_URI;pjob;SPを実行してデータロード GFIF.TI_DAIEI_URI;COM_CALL_SP_v2.bat;501 即時 HULFT_集信_12 ADW_GFDWH C:\APP\BAT\SQL\INS_TI_DAIEI_URI.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_12_AEON_POS売上/;DataLoad_GFIF.TW_DAIEI_URI;pjob;GFIF.TW_DAIEI_URIにロード(TRUNCATE後);COM_LOAD_DATA_v2.bat;501 即時 HULFT_集信_12 ADW_GFDWH EAS2E017 C:\HFT\RCV\EAS2E017.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_12_AEON_POS売上/;FileBackUp;pjob;COM_MV_BACKUP.BAT;COM_BACKUP_v2.bat;501 即時 HULFT_集信_12 MOVE C:\HFT\RCV\EAS2E017.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_12_AEON_POS売上/;File監視エラー;rpjob;エラーメール送信;COM_SND_EVENTCREATE.bat;501 即時 EAS2E017.txt監視エラー;D:\GFETL\BAT;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_12_AEON_POS売上/;ファイル監視;flwjb;EAS2E017.txtのファイル監視（5時間）;;;;TYCLDS31;;;;c;C:\HFT\RCV\EAS2E017.txt
/GFOOT/10_日次/01_HULFT/;集信_13_AEON_売変;net;日次_01:00 【01:00受信】AN_BAIHEN.dat 60分で打ち切り;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_13_AEON_売変/;DataLoad;pjob;データロード(TW) GFIF.TW_日別PLU別売変実績_AEON;COM_LOAD_DATA_v2.bat;501 即時 HULFT_集信_13 ADW_GFDWH TI_日別PLU別売変実績_AEON C:\HFT\RCV\AN_BAIHEN.DAT;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_13_AEON_売変/;Data登録;pjob;データ登録(TI) GFIF.TI_日別PLU別売変実績_AEON;COM_CALL_SP_v2.bat;501 即時 HULFT_集信_13 ADW_GFDWH C:\APP\BAT\SQL\INS_TI_日別PLU別売変実績_AEON.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_13_AEON_売変/;FileBackUp;pjob;バックアップを取得する;COM_BACKUP_v2.bat;501 即時 HULFT_集信_13 MOVE C:\HFT\RCV\AN_BAIHEN.dat;C:\APP\BAT;TYCLDS31;;;;;
